user_id,item_id,interaction,Date
user_2,368,1,2010-01-26
user_2,370,1,2010-01-28
user_2,374,1,2010-02-03
user_2,376,1,2010-02-05
user_2,377,1,2010-02-08
user_2,378,1,2010-02-09
user_2,379,1,2010-02-10
user_2,381,1,2010-02-12
user_2,382,1,2010-02-16
user_2,383,1,2010-02-17
user_2,386,1,2010-02-22
user_2,389,1,2010-02-25
user_2,390,1,2010-02-26
user_2,395,1,2010-03-05
user_2,396,1,2010-03-08
user_2,415,1,2010-04-05
user_2,416,1,2010-04-06
user_2,417,1,2010-04-07
user_2,423,1,2010-04-15
user_2,431,1,2010-04-27
user_2,432,1,2010-04-28
user_2,433,1,2010-04-29
user_2,434,1,2010-04-30
user_2,435,1,2010-05-03
user_2,436,1,2010-05-04
user_2,437,1,2010-05-05
user_2,438,1,2010-05-06
user_2,441,1,2010-05-11
user_2,446,1,2010-05-18
user_2,447,1,2010-05-19
user_2,448,1,2010-05-20
user_2,450,1,2010-05-24
user_2,451,1,2010-05-25
user_2,452,1,2010-05-26
user_2,453,1,2010-05-27
user_2,458,1,2010-06-04
user_2,459,1,2010-06-07
user_2,462,1,2010-06-10
user_2,464,1,2010-06-14
user_2,466,1,2010-06-16
user_2,468,1,2010-06-18
user_2,471,1,2010-06-23
user_2,473,1,2010-06-25
user_2,474,1,2010-06-28
user_2,476,1,2010-06-30
user_2,479,1,2010-07-06
user_2,482,1,2010-07-09
user_2,485,1,2010-07-14
user_2,486,1,2010-07-15
user_2,487,1,2010-07-16
user_2,488,1,2010-07-19
user_2,489,1,2010-07-20
user_2,490,1,2010-07-21
user_2,491,1,2010-07-22
user_2,493,1,2010-07-26
user_2,495,1,2010-07-28
user_2,496,1,2010-07-29
user_2,500,1,2010-08-04
user_2,506,1,2010-08-12
user_2,508,1,2010-08-16
user_2,513,1,2010-08-23
user_2,514,1,2010-08-24
user_2,515,1,2010-08-25
user_2,516,1,2010-08-26
user_2,517,1,2010-08-27
user_2,518,1,2010-08-30
user_2,520,1,2010-09-01
user_2,522,1,2010-09-03
user_2,524,1,2010-09-08
user_2,526,1,2010-09-10
user_2,527,1,2010-09-13
user_2,534,1,2010-09-22
user_2,547,1,2010-10-11
user_2,548,1,2010-10-12
user_2,551,1,2010-10-15
user_2,554,1,2010-10-20
user_2,558,1,2010-10-26
user_2,560,1,2010-10-28
user_2,567,1,2010-11-08
user_2,571,1,2010-11-12
user_2,574,1,2010-11-17
user_2,575,1,2010-11-18
user_2,576,1,2010-11-19
user_2,579,1,2010-11-24
user_2,580,1,2010-11-26
user_2,584,1,2010-12-02
user_2,585,1,2010-12-03
user_2,588,1,2010-12-08
user_2,591,1,2010-12-13
user_2,594,1,2010-12-16
user_2,596,1,2010-12-20
user_2,598,1,2010-12-22
user_2,603,1,2010-12-30
user_2,607,1,2011-01-05
user_2,608,1,2011-01-06
user_2,614,1,2011-01-14
user_2,616,1,2011-01-19
user_2,624,1,2011-01-31
user_2,629,1,2011-02-07
user_2,633,1,2011-02-11
user_2,640,1,2011-02-23
user_2,643,1,2011-02-28
user_2,648,1,2011-03-07
user_2,649,1,2011-03-08
user_2,651,1,2011-03-10
user_2,652,1,2011-03-11
user_2,654,1,2011-03-15
user_2,655,1,2011-03-16
user_2,656,1,2011-03-17
user_2,657,1,2011-03-18
user_2,659,1,2011-03-22
user_2,662,1,2011-03-25
user_2,663,1,2011-03-28
user_2,672,1,2011-04-08
user_2,674,1,2011-04-12
user_2,676,1,2011-04-14
user_2,677,1,2011-04-15
user_2,678,1,2011-04-18
user_2,684,1,2011-04-27
user_2,687,1,2011-05-02
user_2,692,1,2011-05-09
user_2,693,1,2011-05-10
user_2,698,1,2011-05-17
user_2,700,1,2011-05-19
user_2,701,1,2011-05-20
user_2,702,1,2011-05-23
user_2,704,1,2011-05-25
user_2,705,1,2011-05-26
user_2,709,1,2011-06-02
user_2,710,1,2011-06-03
user_2,711,1,2011-06-06
user_2,714,1,2011-06-09
user_2,715,1,2011-06-10
user_2,716,1,2011-06-13
user_2,718,1,2011-06-15
user_2,719,1,2011-06-16
user_2,721,1,2011-06-20
user_2,731,1,2011-07-05
user_2,732,1,2011-07-06
user_2,736,1,2011-07-12
user_2,740,1,2011-07-18
user_2,746,1,2011-07-26
user_2,747,1,2011-07-27
user_2,749,1,2011-07-29
user_2,750,1,2011-08-01
user_2,751,1,2011-08-02
user_2,752,1,2011-08-03
user_2,753,1,2011-08-04
user_2,755,1,2011-08-08
user_2,758,1,2011-08-11
user_2,759,1,2011-08-12
user_2,761,1,2011-08-16
user_2,762,1,2011-08-17
user_2,766,1,2011-08-23
user_2,767,1,2011-08-24
user_2,770,1,2011-08-29
user_2,772,1,2011-08-31
user_2,774,1,2011-09-02
user_2,776,1,2011-09-07
user_2,777,1,2011-09-08
user_2,781,1,2011-09-14
user_2,782,1,2011-09-15
user_2,784,1,2011-09-19
user_2,785,1,2011-09-20
user_2,786,1,2011-09-21
user_2,788,1,2011-09-23
user_2,789,1,2011-09-26
user_2,790,1,2011-09-27
user_2,792,1,2011-09-29
user_2,793,1,2011-09-30
user_2,794,1,2011-10-03
user_2,798,1,2011-10-07
user_2,799,1,2011-10-10
user_2,800,1,2011-10-11
user_2,801,1,2011-10-12
user_2,803,1,2011-10-14
user_2,804,1,2011-10-17
user_2,805,1,2011-10-18
user_2,810,1,2011-10-25
user_2,811,1,2011-10-26
user_2,812,1,2011-10-27
user_2,813,1,2011-10-28
user_2,814,1,2011-10-31
user_2,817,1,2011-11-03
user_2,818,1,2011-11-04
user_2,820,1,2011-11-08
user_2,821,1,2011-11-09
user_2,822,1,2011-11-10
user_2,823,1,2011-11-11
user_2,826,1,2011-11-16
user_2,828,1,2011-11-18
user_2,829,1,2011-11-21
user_2,830,1,2011-11-22
user_2,831,1,2011-11-23
user_2,832,1,2011-11-25
user_2,833,1,2011-11-28
user_2,835,1,2011-11-30
user_2,836,1,2011-12-01
user_2,839,1,2011-12-06
user_2,841,1,2011-12-08
user_2,843,1,2011-12-12
user_2,844,1,2011-12-13
user_2,845,1,2011-12-14
user_2,847,1,2011-12-16
user_2,848,1,2011-12-19
user_2,851,1,2011-12-22
user_2,854,1,2011-12-28
user_2,855,1,2011-12-29
user_2,857,1,2012-01-03
user_2,861,1,2012-01-09
user_2,863,1,2012-01-11
user_2,868,1,2012-01-19
user_2,874,1,2012-01-27
user_2,875,1,2012-01-30
user_2,876,1,2012-01-31
user_2,887,1,2012-02-15
user_2,891,1,2012-02-22
user_2,896,1,2012-02-29
user_2,902,1,2012-03-08
user_2,907,1,2012-03-15
user_2,912,1,2012-03-22
user_2,920,1,2012-04-03
user_2,925,1,2012-04-11
user_2,929,1,2012-04-17
user_2,930,1,2012-04-18
user_2,931,1,2012-04-19
user_2,932,1,2012-04-20
user_2,933,1,2012-04-23
user_2,935,1,2012-04-25
user_2,938,1,2012-04-30
user_2,942,1,2012-05-04
user_2,943,1,2012-05-07
user_2,950,1,2012-05-16
user_2,952,1,2012-05-18
user_2,953,1,2012-05-21
user_2,954,1,2012-05-22
user_2,955,1,2012-05-23
user_2,956,1,2012-05-24
user_2,960,1,2012-05-31
user_2,961,1,2012-06-01
user_2,966,1,2012-06-08
user_2,968,1,2012-06-12
user_2,969,1,2012-06-13
user_2,971,1,2012-06-15
user_2,975,1,2012-06-21
user_2,978,1,2012-06-26
user_2,982,1,2012-07-02
user_2,985,1,2012-07-06
user_2,987,1,2012-07-10
user_2,989,1,2012-07-12
user_2,991,1,2012-07-16
user_2,997,1,2012-07-24
user_2,998,1,2012-07-25
user_2,1000,1,2012-07-27
user_2,1001,1,2012-07-30
user_2,1009,1,2012-08-09
user_2,1014,1,2012-08-16
user_2,1015,1,2012-08-17
user_2,1020,1,2012-08-24
user_2,1021,1,2012-08-27
user_2,1022,1,2012-08-28
user_2,1026,1,2012-09-04
user_2,1030,1,2012-09-10
user_2,1032,1,2012-09-12
user_2,1034,1,2012-09-14
user_2,1035,1,2012-09-17
user_2,1041,1,2012-09-25
user_2,1042,1,2012-09-26
user_2,1043,1,2012-09-27
user_2,1044,1,2012-09-28
user_2,1047,1,2012-10-03
user_2,1053,1,2012-10-11
user_2,1054,1,2012-10-12
user_2,1055,1,2012-10-15
user_2,1057,1,2012-10-17
user_2,1061,1,2012-10-23
user_2,1063,1,2012-10-25
user_2,1065,1,2012-10-31
user_2,1070,1,2012-11-07
user_2,1071,1,2012-11-08
user_2,1072,1,2012-11-09
user_2,1073,1,2012-11-12
user_2,1075,1,2012-11-14
user_2,1076,1,2012-11-15
user_2,1077,1,2012-11-16
user_2,1090,1,2012-12-06
user_2,1098,1,2012-12-18
user_2,1100,1,2012-12-20
user_2,1104,1,2012-12-27
user_2,1105,1,2012-12-28
user_2,1107,1,2013-01-02
user_2,1111,1,2013-01-08
user_2,1114,1,2013-01-11
user_2,1126,1,2013-01-30
user_2,1132,1,2013-02-07
user_2,1136,1,2013-02-13
user_2,1140,1,2013-02-20
user_2,1141,1,2013-02-21
user_2,1142,1,2013-02-22
user_2,1145,1,2013-02-27
user_2,1152,1,2013-03-08
user_2,1158,1,2013-03-18
user_2,1160,1,2013-03-20
user_2,1175,1,2013-04-11
user_2,1178,1,2013-04-16
user_2,1181,1,2013-04-19
user_2,1193,1,2013-05-07
user_2,1194,1,2013-05-08
user_2,1201,1,2013-05-17
user_2,1207,1,2013-05-28
user_2,1213,1,2013-06-05
user_2,1214,1,2013-06-06
user_2,1215,1,2013-06-07
user_2,1218,1,2013-06-12
user_2,1222,1,2013-06-18
user_2,1225,1,2013-06-21
user_2,1227,1,2013-06-25
user_2,1228,1,2013-06-26
user_2,1230,1,2013-06-28
user_2,1231,1,2013-07-01
user_2,1236,1,2013-07-09
user_2,1244,1,2013-07-19
user_2,1245,1,2013-07-22
user_2,1253,1,2013-08-01
user_2,1264,1,2013-08-16
user_2,1265,1,2013-08-19
user_2,1266,1,2013-08-20
user_2,1267,1,2013-08-21
user_2,1270,1,2013-08-26
user_2,1272,1,2013-08-28
user_2,1282,1,2013-09-12
user_2,1283,1,2013-09-13
user_2,1289,1,2013-09-23
user_2,1290,1,2013-09-24
user_2,1291,1,2013-09-25
user_2,1293,1,2013-09-27
user_2,1295,1,2013-10-01
user_2,1296,1,2013-10-02
user_2,1297,1,2013-10-03
user_2,1299,1,2013-10-07
user_2,1301,1,2013-10-09
user_2,1303,1,2013-10-11
user_2,1308,1,2013-10-18
user_2,1309,1,2013-10-21
user_2,1311,1,2013-10-23
user_2,1324,1,2013-11-11
user_2,1327,1,2013-11-14
user_2,1331,1,2013-11-20
user_2,1337,1,2013-11-29
user_2,1339,1,2013-12-03
user_2,1340,1,2013-12-04
user_2,1341,1,2013-12-05
user_2,1346,1,2013-12-12
user_2,1348,1,2013-12-16
user_2,1349,1,2013-12-17
user_2,1352,1,2013-12-20
user_2,1363,1,2014-01-08
user_2,1367,1,2014-01-14
user_2,1370,1,2014-01-17
user_2,1373,1,2014-01-23
user_2,1374,1,2014-01-24
user_2,1375,1,2014-01-27
user_2,1376,1,2014-01-28
user_2,1378,1,2014-01-30
user_2,1380,1,2014-02-03
user_2,1382,1,2014-02-05
user_2,1383,1,2014-02-06
user_2,1384,1,2014-02-07
user_2,1390,1,2014-02-18
user_2,1398,1,2014-02-28
user_2,1400,1,2014-03-04
user_2,1402,1,2014-03-06
user_2,1403,1,2014-03-07
user_2,1404,1,2014-03-10
user_2,1407,1,2014-03-13
user_2,1408,1,2014-03-14
user_2,1409,1,2014-03-17
user_2,1411,1,2014-03-19
user_2,1412,1,2014-03-20
user_2,1417,1,2014-03-27
user_2,1422,1,2014-04-03
user_2,1423,1,2014-04-04
user_2,1424,1,2014-04-07
user_2,1426,1,2014-04-09
user_2,1427,1,2014-04-10
user_2,1428,1,2014-04-11
user_2,1432,1,2014-04-17
user_2,1433,1,2014-04-21
user_2,1434,1,2014-04-22
user_2,1439,1,2014-04-29
user_2,1441,1,2014-05-01
user_2,1444,1,2014-05-06
user_2,1449,1,2014-05-13
user_2,1451,1,2014-05-15
user_2,1452,1,2014-05-16
user_2,1454,1,2014-05-20
user_2,1460,1,2014-05-29
user_2,1462,1,2014-06-02
user_2,1464,1,2014-06-04
user_2,1470,1,2014-06-12
user_2,1471,1,2014-06-13
user_2,1472,1,2014-06-16
user_2,1476,1,2014-06-20
user_2,1478,1,2014-06-24
user_2,1480,1,2014-06-26
user_2,1481,1,2014-06-27
user_2,1482,1,2014-06-30
user_2,1490,1,2014-07-11
user_2,1493,1,2014-07-16
user_2,1495,1,2014-07-18
user_2,1502,1,2014-07-29
user_2,1504,1,2014-07-31
user_2,1508,1,2014-08-06
user_2,1509,1,2014-08-07
user_2,1512,1,2014-08-12
user_2,1522,1,2014-08-26
user_2,1525,1,2014-08-29
user_2,1528,1,2014-09-04
user_2,1529,1,2014-09-05
user_2,1534,1,2014-09-12
user_2,1538,1,2014-09-18
user_2,1543,1,2014-09-25
user_2,1546,1,2014-09-30
user_2,1548,1,2014-10-02
user_2,1549,1,2014-10-03
user_3,0,1,2008-08-08
user_3,1,1,2008-08-11
user_3,2,1,2008-08-12
user_3,3,1,2008-08-13
user_3,5,1,2008-08-15
user_3,6,1,2008-08-18
user_3,7,1,2008-08-19
user_3,8,1,2008-08-20
user_3,9,1,2008-08-21
user_3,10,1,2008-08-22
user_3,14,1,2008-08-28
user_3,15,1,2008-08-29
user_3,16,1,2008-09-02
user_3,19,1,2008-09-05
user_3,22,1,2008-09-10
user_3,24,1,2008-09-12
user_3,29,1,2008-09-19
user_3,32,1,2008-09-24
user_3,33,1,2008-09-25
user_3,37,1,2008-10-01
user_3,42,1,2008-10-08
user_3,43,1,2008-10-09
user_3,47,1,2008-10-15
user_3,49,1,2008-10-17
user_3,54,1,2008-10-24
user_3,55,1,2008-10-27
user_3,59,1,2008-10-31
user_3,60,1,2008-11-03
user_3,62,1,2008-11-05
user_3,64,1,2008-11-07
user_3,72,1,2008-11-19
user_3,74,1,2008-11-21
user_3,76,1,2008-11-25
user_3,84,1,2008-12-08
user_3,85,1,2008-12-09
user_3,87,1,2008-12-11
user_3,91,1,2008-12-17
user_3,93,1,2008-12-19
user_3,94,1,2008-12-22
user_3,95,1,2008-12-23
user_3,98,1,2008-12-29
user_3,100,1,2008-12-31
user_3,101,1,2009-01-02
user_3,105,1,2009-01-08
user_3,112,1,2009-01-20
user_3,115,1,2009-01-23
user_3,116,1,2009-01-26
user_3,119,1,2009-01-29
user_3,120,1,2009-01-30
user_3,121,1,2009-02-02
user_3,123,1,2009-02-04
user_3,124,1,2009-02-05
user_3,128,1,2009-02-11
user_3,132,1,2009-02-18
user_3,133,1,2009-02-19
user_3,134,1,2009-02-20
user_3,137,1,2009-02-25
user_3,141,1,2009-03-03
user_3,145,1,2009-03-09
user_3,146,1,2009-03-10
user_3,147,1,2009-03-11
user_3,162,1,2009-04-01
user_3,164,1,2009-04-03
user_3,165,1,2009-04-06
user_3,166,1,2009-04-07
user_3,170,1,2009-04-14
user_3,171,1,2009-04-15
user_3,174,1,2009-04-20
user_3,177,1,2009-04-23
user_3,180,1,2009-04-28
user_3,189,1,2009-05-11
user_3,190,1,2009-05-12
user_3,194,1,2009-05-18
user_3,195,1,2009-05-19
user_3,197,1,2009-05-21
user_3,198,1,2009-05-22
user_3,201,1,2009-05-28
user_3,205,1,2009-06-03
user_3,212,1,2009-06-12
user_3,216,1,2009-06-18
user_3,218,1,2009-06-22
user_3,223,1,2009-06-29
user_3,225,1,2009-07-01
user_3,230,1,2009-07-09
user_3,231,1,2009-07-10
user_3,232,1,2009-07-13
user_3,233,1,2009-07-14
user_3,235,1,2009-07-16
user_3,237,1,2009-07-20
user_3,240,1,2009-07-23
user_3,247,1,2009-08-03
user_3,248,1,2009-08-04
user_3,250,1,2009-08-06
user_3,251,1,2009-08-07
user_3,253,1,2009-08-11
user_3,255,1,2009-08-13
user_3,256,1,2009-08-14
user_3,258,1,2009-08-18
user_3,260,1,2009-08-20
user_3,267,1,2009-08-31
user_3,272,1,2009-09-08
user_3,278,1,2009-09-16
user_3,281,1,2009-09-21
user_3,282,1,2009-09-22
user_3,283,1,2009-09-23
user_3,286,1,2009-09-28
user_3,289,1,2009-10-01
user_3,291,1,2009-10-05
user_3,293,1,2009-10-07
user_3,297,1,2009-10-13
user_3,299,1,2009-10-15
user_3,300,1,2009-10-16
user_3,304,1,2009-10-22
user_3,306,1,2009-10-26
user_3,307,1,2009-10-27
user_3,308,1,2009-10-28
user_3,311,1,2009-11-02
user_3,319,1,2009-11-12
user_3,321,1,2009-11-16
user_3,326,1,2009-11-23
user_3,327,1,2009-11-24
user_3,328,1,2009-11-25
user_3,329,1,2009-11-27
user_3,331,1,2009-12-01
user_3,332,1,2009-12-02
user_3,333,1,2009-12-03
user_3,335,1,2009-12-07
user_3,336,1,2009-12-08
user_3,337,1,2009-12-09
user_3,338,1,2009-12-10
user_3,340,1,2009-12-14
user_3,341,1,2009-12-15
user_3,342,1,2009-12-16
user_3,344,1,2009-12-18
user_3,346,1,2009-12-22
user_3,349,1,2009-12-28
user_3,352,1,2009-12-31
user_3,353,1,2010-01-04
user_3,354,1,2010-01-05
user_3,357,1,2010-01-08
user_3,362,1,2010-01-15
user_3,364,1,2010-01-20
user_3,370,1,2010-01-28
user_3,371,1,2010-01-29
user_3,372,1,2010-02-01
user_3,375,1,2010-02-04
user_3,377,1,2010-02-08
user_3,381,1,2010-02-12
user_3,383,1,2010-02-17
user_3,384,1,2010-02-18
user_3,385,1,2010-02-19
user_3,386,1,2010-02-22
user_3,387,1,2010-02-23
user_3,390,1,2010-02-26
user_3,392,1,2010-03-02
user_3,393,1,2010-03-03
user_3,394,1,2010-03-04
user_3,396,1,2010-03-08
user_3,401,1,2010-03-15
user_3,404,1,2010-03-18
user_3,406,1,2010-03-22
user_3,407,1,2010-03-23
user_3,409,1,2010-03-25
user_3,410,1,2010-03-26
user_3,412,1,2010-03-30
user_3,413,1,2010-03-31
user_3,414,1,2010-04-01
user_3,416,1,2010-04-06
user_3,417,1,2010-04-07
user_3,418,1,2010-04-08
user_3,420,1,2010-04-12
user_3,421,1,2010-04-13
user_3,422,1,2010-04-14
user_3,424,1,2010-04-16
user_3,425,1,2010-04-19
user_3,428,1,2010-04-22
user_3,430,1,2010-04-26
user_3,433,1,2010-04-29
user_3,435,1,2010-05-03
user_3,437,1,2010-05-05
user_3,441,1,2010-05-11
user_3,442,1,2010-05-12
user_3,443,1,2010-05-13
user_3,447,1,2010-05-19
user_3,454,1,2010-05-28
user_3,455,1,2010-06-01
user_3,457,1,2010-06-03
user_3,460,1,2010-06-08
user_3,462,1,2010-06-10
user_3,465,1,2010-06-15
user_3,466,1,2010-06-16
user_3,469,1,2010-06-21
user_3,471,1,2010-06-23
user_3,473,1,2010-06-25
user_3,474,1,2010-06-28
user_3,479,1,2010-07-06
user_3,480,1,2010-07-07
user_3,481,1,2010-07-08
user_3,486,1,2010-07-15
user_3,490,1,2010-07-21
user_3,491,1,2010-07-22
user_3,497,1,2010-07-30
user_3,499,1,2010-08-03
user_3,500,1,2010-08-04
user_3,503,1,2010-08-09
user_3,504,1,2010-08-10
user_3,506,1,2010-08-12
user_3,507,1,2010-08-13
user_3,508,1,2010-08-16
user_3,514,1,2010-08-24
user_3,515,1,2010-08-25
user_3,516,1,2010-08-26
user_3,517,1,2010-08-27
user_3,518,1,2010-08-30
user_3,519,1,2010-08-31
user_3,523,1,2010-09-07
user_3,530,1,2010-09-16
user_3,535,1,2010-09-23
user_3,537,1,2010-09-27
user_3,539,1,2010-09-29
user_3,541,1,2010-10-01
user_3,543,1,2010-10-05
user_3,545,1,2010-10-07
user_3,551,1,2010-10-15
user_3,552,1,2010-10-18
user_3,553,1,2010-10-19
user_3,554,1,2010-10-20
user_3,557,1,2010-10-25
user_3,559,1,2010-10-27
user_3,561,1,2010-10-29
user_3,563,1,2010-11-02
user_3,564,1,2010-11-03
user_3,565,1,2010-11-04
user_3,569,1,2010-11-10
user_3,570,1,2010-11-11
user_3,571,1,2010-11-12
user_3,574,1,2010-11-17
user_3,576,1,2010-11-19
user_3,577,1,2010-11-22
user_3,578,1,2010-11-23
user_3,579,1,2010-11-24
user_3,581,1,2010-11-29
user_3,583,1,2010-12-01
user_3,584,1,2010-12-02
user_3,586,1,2010-12-06
user_3,590,1,2010-12-10
user_3,593,1,2010-12-15
user_3,594,1,2010-12-16
user_3,596,1,2010-12-20
user_3,597,1,2010-12-21
user_3,598,1,2010-12-22
user_3,600,1,2010-12-27
user_3,601,1,2010-12-28
user_3,603,1,2010-12-30
user_3,607,1,2011-01-05
user_3,610,1,2011-01-10
user_3,612,1,2011-01-12
user_3,613,1,2011-01-13
user_3,617,1,2011-01-20
user_3,619,1,2011-01-24
user_3,620,1,2011-01-25
user_3,621,1,2011-01-26
user_3,623,1,2011-01-28
user_3,626,1,2011-02-02
user_3,630,1,2011-02-08
user_3,631,1,2011-02-09
user_3,633,1,2011-02-11
user_3,634,1,2011-02-14
user_3,635,1,2011-02-15
user_3,636,1,2011-02-16
user_3,638,1,2011-02-18
user_3,639,1,2011-02-22
user_3,644,1,2011-03-01
user_3,647,1,2011-03-04
user_3,653,1,2011-03-14
user_3,654,1,2011-03-15
user_3,656,1,2011-03-17
user_3,658,1,2011-03-21
user_3,661,1,2011-03-24
user_3,664,1,2011-03-29
user_3,667,1,2011-04-01
user_3,668,1,2011-04-04
user_3,670,1,2011-04-06
user_3,671,1,2011-04-07
user_3,672,1,2011-04-08
user_3,673,1,2011-04-11
user_3,675,1,2011-04-13
user_3,676,1,2011-04-14
user_3,677,1,2011-04-15
user_3,679,1,2011-04-19
user_3,681,1,2011-04-21
user_3,682,1,2011-04-25
user_3,683,1,2011-04-26
user_3,685,1,2011-04-28
user_3,686,1,2011-04-29
user_3,687,1,2011-05-02
user_3,688,1,2011-05-03
user_3,689,1,2011-05-04
user_3,690,1,2011-05-05
user_3,691,1,2011-05-06
user_3,693,1,2011-05-10
user_3,695,1,2011-05-12
user_3,696,1,2011-05-13
user_3,698,1,2011-05-17
user_3,699,1,2011-05-18
user_3,703,1,2011-05-24
user_3,705,1,2011-05-26
user_3,706,1,2011-05-27
user_3,708,1,2011-06-01
user_3,709,1,2011-06-02
user_3,710,1,2011-06-03
user_3,715,1,2011-06-10
user_3,716,1,2011-06-13
user_3,719,1,2011-06-16
user_3,722,1,2011-06-21
user_3,723,1,2011-06-22
user_3,728,1,2011-06-29
user_3,730,1,2011-07-01
user_3,732,1,2011-07-06
user_3,735,1,2011-07-11
user_3,740,1,2011-07-18
user_3,742,1,2011-07-20
user_3,745,1,2011-07-25
user_3,746,1,2011-07-26
user_3,747,1,2011-07-27
user_3,750,1,2011-08-01
user_3,752,1,2011-08-03
user_3,754,1,2011-08-05
user_3,758,1,2011-08-11
user_3,761,1,2011-08-16
user_3,762,1,2011-08-17
user_3,764,1,2011-08-19
user_3,765,1,2011-08-22
user_3,768,1,2011-08-25
user_3,772,1,2011-08-31
user_3,773,1,2011-09-01
user_3,774,1,2011-09-02
user_3,775,1,2011-09-06
user_3,776,1,2011-09-07
user_3,777,1,2011-09-08
user_3,778,1,2011-09-09
user_3,780,1,2011-09-13
user_3,781,1,2011-09-14
user_3,789,1,2011-09-26
user_3,792,1,2011-09-29
user_3,795,1,2011-10-04
user_3,796,1,2011-10-05
user_3,800,1,2011-10-11
user_3,801,1,2011-10-12
user_3,802,1,2011-10-13
user_3,805,1,2011-10-18
user_3,806,1,2011-10-19
user_3,807,1,2011-10-20
user_3,808,1,2011-10-21
user_3,814,1,2011-10-31
user_3,815,1,2011-11-01
user_3,818,1,2011-11-04
user_3,821,1,2011-11-09
user_3,824,1,2011-11-14
user_3,825,1,2011-11-15
user_3,830,1,2011-11-22
user_3,836,1,2011-12-01
user_3,838,1,2011-12-05
user_3,842,1,2011-12-09
user_3,844,1,2011-12-13
user_3,845,1,2011-12-14
user_3,847,1,2011-12-16
user_3,856,1,2011-12-30
user_3,857,1,2012-01-03
user_3,858,1,2012-01-04
user_3,860,1,2012-01-06
user_3,863,1,2012-01-11
user_3,866,1,2012-01-17
user_3,870,1,2012-01-23
user_3,871,1,2012-01-24
user_3,872,1,2012-01-25
user_3,873,1,2012-01-26
user_3,874,1,2012-01-27
user_3,875,1,2012-01-30
user_3,876,1,2012-01-31
user_3,877,1,2012-02-01
user_3,878,1,2012-02-02
user_3,881,1,2012-02-07
user_3,882,1,2012-02-08
user_3,884,1,2012-02-10
user_3,885,1,2012-02-13
user_3,886,1,2012-02-14
user_3,888,1,2012-02-16
user_3,890,1,2012-02-21
user_3,894,1,2012-02-27
user_3,895,1,2012-02-28
user_3,896,1,2012-02-29
user_3,897,1,2012-03-01
user_3,898,1,2012-03-02
user_3,899,1,2012-03-05
user_3,902,1,2012-03-08
user_3,903,1,2012-03-09
user_3,904,1,2012-03-12
user_3,906,1,2012-03-14
user_3,910,1,2012-03-20
user_3,914,1,2012-03-26
user_3,915,1,2012-03-27
user_3,916,1,2012-03-28
user_3,917,1,2012-03-29
user_3,918,1,2012-03-30
user_3,919,1,2012-04-02
user_3,920,1,2012-04-03
user_3,921,1,2012-04-04
user_3,922,1,2012-04-05
user_3,927,1,2012-04-13
user_3,928,1,2012-04-16
user_3,931,1,2012-04-19
user_3,932,1,2012-04-20
user_3,936,1,2012-04-26
user_3,937,1,2012-04-27
user_3,941,1,2012-05-03
user_3,942,1,2012-05-04
user_3,944,1,2012-05-08
user_3,946,1,2012-05-10
user_3,947,1,2012-05-11
user_3,951,1,2012-05-17
user_3,952,1,2012-05-18
user_3,955,1,2012-05-23
user_3,959,1,2012-05-30
user_3,961,1,2012-06-01
user_3,964,1,2012-06-06
user_3,965,1,2012-06-07
user_3,972,1,2012-06-18
user_3,973,1,2012-06-19
user_3,975,1,2012-06-21
user_3,979,1,2012-06-27
user_3,981,1,2012-06-29
user_3,983,1,2012-07-03
user_3,989,1,2012-07-12
user_3,990,1,2012-07-13
user_3,991,1,2012-07-16
user_3,993,1,2012-07-18
user_3,995,1,2012-07-20
user_3,996,1,2012-07-23
user_3,997,1,2012-07-24
user_3,999,1,2012-07-26
user_3,1000,1,2012-07-27
user_3,1001,1,2012-07-30
user_3,1004,1,2012-08-02
user_3,1005,1,2012-08-03
user_3,1006,1,2012-08-06
user_3,1008,1,2012-08-08
user_3,1012,1,2012-08-14
user_3,1013,1,2012-08-15
user_3,1016,1,2012-08-20
user_3,1017,1,2012-08-21
user_3,1018,1,2012-08-22
user_3,1019,1,2012-08-23
user_3,1021,1,2012-08-27
user_3,1022,1,2012-08-28
user_3,1023,1,2012-08-29
user_3,1024,1,2012-08-30
user_3,1025,1,2012-08-31
user_3,1027,1,2012-09-05
user_3,1031,1,2012-09-11
user_3,1032,1,2012-09-12
user_3,1034,1,2012-09-14
user_3,1038,1,2012-09-20
user_3,1039,1,2012-09-21
user_3,1040,1,2012-09-24
user_3,1042,1,2012-09-26
user_3,1043,1,2012-09-27
user_3,1044,1,2012-09-28
user_3,1046,1,2012-10-02
user_3,1047,1,2012-10-03
user_3,1048,1,2012-10-04
user_3,1049,1,2012-10-05
user_3,1051,1,2012-10-09
user_3,1054,1,2012-10-12
user_3,1055,1,2012-10-15
user_3,1056,1,2012-10-16
user_3,1057,1,2012-10-17
user_3,1066,1,2012-11-01
user_3,1068,1,2012-11-05
user_3,1071,1,2012-11-08
user_3,1079,1,2012-11-20
user_3,1081,1,2012-11-23
user_3,1082,1,2012-11-26
user_3,1086,1,2012-11-30
user_3,1087,1,2012-12-03
user_3,1092,1,2012-12-10
user_3,1093,1,2012-12-11
user_3,1095,1,2012-12-13
user_3,1096,1,2012-12-14
user_3,1097,1,2012-12-17
user_3,1099,1,2012-12-19
user_3,1100,1,2012-12-20
